Standard name,Common name,Type,Lib _1
C1_13630W_A,CYB2,ORF|Uncharacterized,10
C1_13640W_A,CUP2,ORF|Verified,8
C1_13650C_A,,ORF|Uncharacterized,5
C1_13660W_A,RAD54,ORF|Verified,8
C1_13670W_A,OSM2,ORF|Uncharacterized,5
C1_13680C_A,GCV3,ORF|Uncharacterized,1
C1_13690C_A,,ORF|Uncharacterized,2
C1_13700W_A,ACT1,ORF|Verified,2
C1_13710C_A,DAD1,ORF|Verified,1
C1_13720W_A,,ORF|Uncharacterized,11
C1_13730C_A,DIM1,ORF|Uncharacterized,0
C1_13740W_A,KAR9,ORF|Verified,8
C1_13750C_A,,ORF|Uncharacterized,5
C1_13760W_A,AGM1,ORF|Uncharacterized,2
C1_13770C_A,,ORF|Uncharacterized,3
C1_13780W_A,MYO2,ORF|Verified,2
C1_13790C_A,,ORF|Uncharacterized,8
C1_13800C_A,DUR32,ORF|Uncharacterized,9
C1_13810W_A,,ORF|Uncharacterized,21
C1_13820C_A,,ORF|Uncharacterized,12
C1_13830C_A,PDX1,ORF|Verified,8
C1_13840W_A,,ORF|Uncharacterized,7
C1_13850C_A,DAL7,ORF|Uncharacterized,12
C1_13860C_A,GND1,ORF|Alternatively spliced|Verified,0
C1_13870W_A,MET3,ORF|Uncharacterized,8
C1_13880C_A,,ORF|Uncharacterized,13
C1_13890C_A,tA(AGC)7,tRNA|Uncharacterized,0
C1_13900C_A,LCB2,ORF|Verified,1
C1_13910C_A,MODF,ORF|Uncharacterized,14
C1_13920W_A,DOS2,ORF|Uncharacterized,11
C1_13930W_A,SSK1,ORF|Verified,8
C1_13940W_A,SIM1,ORF|Verified,1
C1_13950C_A,,ORF|Uncharacterized,4
C1_13960W_A,YBP1,ORF|Verified,10
C1_13970C_A,HPC2,ORF|Uncharacterized,7
C1_13980C_A,DUR7,ORF|Uncharacterized,5
C1_13990W_A,OCA6,ORF|Verified,7
C1_14000C_A,DOA4,ORF|Verified,17
C1_14010W_A,CSK1,ORF|Verified,9
C1_14020W_A,,ORF|Uncharacterized,4
C1_14030W_A,,ORF|Uncharacterized,8
C1_14040W_A,,ORF|Verified,24
C1_14050C_A,,ORF|Uncharacterized,19
C1_14060W_A,,ORF|Uncharacterized,8
C1_14070W_A,,long_terminal_repeat,6
C1_14080W_A,,ORF|Uncharacterized,2
C1_14090W_A,,ORF|Uncharacterized,0
C1_14100W_A,YPT52,ORF|Verified,7
C1_14110C_A,RPL4B,ORF|Verified,0
C1_14120C_A,RBE1,ORF|Verified,7
C1_14130W_A,FTR1,ORF|Verified,6
C1_14140C_A,SET3,ORF|Verified,12
C1_14150C_A,PAM16,ORF|Uncharacterized,0
C1_14160W_A,,ORF|Uncharacterized,11
C1_14170W_A,,ORF|Uncharacterized,7
C1_14180W_A,,ORF|Uncharacterized,10
C1_14190C_A,,ORF|Verified,2
C1_14200W_A,,ORF|Uncharacterized,4
C1_14210C_A,IML2,ORF|Uncharacterized,8
C1_14220C_A,FTR2,ORF|Verified,2
C1_14230C_A,IRR1,ORF|Uncharacterized,3
C1_14240W_A,,ORF|Uncharacterized,3
C1_14250C_A,,ORF|Verified,12
C1_14260C_A,TIF35,ORF|Uncharacterized,0
C1_14270W_A,,ORF|Uncharacterized,7
C1_14280C_A,NPL3,ORF|Verified,2
C1_14290C_A,MDG1,ORF|Uncharacterized,5
C1_14300C_A,NCR1,ORF|Uncharacterized,14
C1_14310W_A,,ORF|Uncharacterized,7
C1_14320C_A,,ORF|Uncharacterized,5
C1_14330W_A,,ORF|Uncharacterized,9
C1_14340C_A,RIM101,ORF|Verified,7
C1_14350W_A,,ORF|Uncharacterized,0
C1_14360C_A,WSC4,ORF|Uncharacterized,14
C1_14370W_A,,ORF|Dubious,8
C1_14380C_A,,ORF|Uncharacterized,2
C1_14390W_A,RPC10,ORF|Uncharacterized,0
C1_14400C_A,MLH3,ORF|Uncharacterized,17
C1_14410W_A,,ORF|Uncharacterized,2
C1_14420W_A,DDI1,ORF|Uncharacterized,5
C1_14430C_A,,ORF|Uncharacterized,13
C1_14440C_A,GDI1,ORF|Uncharacterized,4
C1_14450C_A,,ORF|Uncharacterized,17
C1_14460W_A,,ORF|Uncharacterized,1
C1_14470W_A,,ORF|Uncharacterized,2
C1_14480W_A,,ORF|Uncharacterized,1
C1_14490C_A,SAM35,ORF|Verified,1
C1_14500C_A,,ORF|Uncharacterized,8
C1_14510C_A,,long_terminal_repeat,6
C1_14520W_A,,ORF|Uncharacterized,20
C1_14530W_A,,ORF|Uncharacterized,6
C1_14540C_A,,retrotransposon,66
C1_14550C_A,,ORF|Uncharacterized,6
C1_14560C_A,,ORF|Uncharacterized|transposable element gene,34
C1_14570C_A,FGR24,ORF|Verified|transposable element gene,2
C1_14580C_A,,ORF|Uncharacterized|transposable element gene,0
C1_14590C_A,TLO4,ORF|Uncharacterized,0
C1_14600C_A,,long_terminal_repeat,3
C1_14610W_A,,long_terminal_repeat,7
C1_14620W_A,,long_terminal_repeat,1
C1_14630C_A,,ORF|Uncharacterized,0
C4_00010W_A,TLO9,ORF|Verified,3
C4_00020W_A,,ORF|Uncharacterized,1
C4_00030C_A,,ORF|Uncharacterized,3
C4_00040W_A,CNH1,ORF|Verified,16
C4_00050W_A,,ORF|Uncharacterized,20
C4_00060W_A,,ORF|Uncharacterized,7
C4_00070C_A,,ORF|Uncharacterized,12
C4_00080C_A,,ORF|Uncharacterized,21
C4_00090W_A,PHR3,ORF|Uncharacterized,2
C4_00100C_A,,ORF|Uncharacterized,8
C4_00110C_A,FRP1,ORF|Verified,14
C4_00120W_A,PGA7,ORF|Verified,5
C4_00130W_A,RBT5,ORF|Verified,1
C4_00140C_A,HIS4,ORF|Verified,26
C4_00150C_A,PEX5,ORF|Verified,15
C4_00160C_A,CAR2,ORF|Verified,4
C4_00170W_A,,ORF|Uncharacterized,4
C4_00180W_A,ECM7,ORF|Verified,13
C4_00190W_A,,ORF|Uncharacterized,9
C4_00200C_A,MET15,ORF|Verified,14
C4_00210W_A,,ORF|Uncharacterized,8
C4_00220C_A,SUB2,ORF|Uncharacterized,0
C4_00230W_A,,ORF|Uncharacterized,13
C4_00240C_A,PRO3,ORF|Uncharacterized,1
C4_00250W_A,,ORF|Uncharacterized,1
C4_00260W_A,,ORF|Uncharacterized,16
C4_00270W_A,ATP2,ORF|Verified,0
C4_00280W_A,STE24,ORF|Verified,4
C4_00290C_A,,ORF|Uncharacterized,17
C4_00300C_A,SWI1,ORF|Verified,3
C4_00310C_A,MNN10,ORF|Verified,4
C4_00320C_A,,ORF|Uncharacterized,11
C4_00330C_A,,ORF|Uncharacterized,1
C4_00340W_A,PTC7,ORF|Verified,7
C4_00350W_A,PEP7,ORF|Verified,3
C4_00360C_A,RCH1,ORF|Verified,3
C4_00370W_A,HOF1,ORF|Uncharacterized,13
C4_00380W_A,,ORF|Uncharacterized,12
C4_00390W_A,,ORF|Uncharacterized,1
C4_00400W_A,MNR2,ORF|Uncharacterized,15
C4_00410W_A,,ORF|Verified,8
C4_00420C_A,,ORF|Uncharacterized,20
C4_00430W_A,MEP2,ORF|Verified,14
C4_00440C_A,OPT7,ORF|Verified,20
C4_00450C_A,PGA10,ORF|Verified,7
C4_00460C_A,,ORF|Uncharacterized,16
C4_00470C_A,,ORF|Uncharacterized,5
C4_00480W_A,DUR4,ORF|Uncharacterized,14
C4_00490W_A,,ORF|Uncharacterized,1
C4_00500W_A,,ORF|Uncharacterized,16
C4_00510C_A,RLP24,ORF|Verified,0
C4_00520W_A,PAM18,ORF|Uncharacterized,0
C4_00530C_A,,ORF|Uncharacterized,13
C4_00540C_A,NMD5,ORF|Uncharacterized,8
C4_00550C_A,tG(CCC)1,tRNA|Uncharacterized,5
C4_00560C_A,MMM1,ORF|Uncharacterized,2
C4_00570C_A,PCT1,ORF|Uncharacterized,7
C4_00580W_A,,ORF|Uncharacterized,5
C4_00590C_A,,ORF|Uncharacterized,9
C4_00600C_A,MUC1,ORF|Uncharacterized,19
C4_00610W_A,,ORF|Alternatively spliced|Uncharacterized,0
C4_00620C_A,SPC2,ORF|Verified,2
C4_00630C_A,SEC72,ORF|Uncharacterized,5
C4_00640W_A,,ORF|Uncharacterized,6
C4_00650W_A,HIS5,ORF|Uncharacterized,8
C4_00660W_A,,ORF|Uncharacterized,1
C4_00670W_A,TOK1,ORF|Verified,19
C4_00680W_A,,ORF|Uncharacterized,16
C4_00690C_A,,ORF|Uncharacterized,0
C4_00700C_A,,ORF|Uncharacterized,4
C4_00710W_A,,ORF|Uncharacterized,10
C4_00720W_A,CSP2,ORF|Verified,6
C4_00730C_A,,ORF|Uncharacterized,4
C4_00740W_A,,ORF|Uncharacterized,1
C4_00750C_A,,ORF|Uncharacterized,2
C4_00760W_A,ZCF21,ORF|Verified,11
C4_00770C_A,,ORF|Uncharacterized,9
C4_00780C_A,,ORF|Uncharacterized,12
C4_00790C_A,MLH1,ORF|Uncharacterized,7
C4_00800W_A,,ORF|Uncharacterized,2
C4_00810C_A,,ORF|Uncharacterized,4
C4_00820W_A,,ORF|Uncharacterized,3
C4_00830W_A,SPS20,ORF|Uncharacterized,12
C4_00840W_A,,ORF|Uncharacterized,6
C4_00850C_A,,ORF|Uncharacterized,21
C4_00860C_A,,ORF|Uncharacterized,5
C4_00870W_A,tG(UCC)2,tRNA|Uncharacterized,2
C4_00880W_A,,ORF|Uncharacterized,2
C4_00890W_A,ARO1,ORF|Uncharacterized,2
C4_00900C_A,tG(GCC)5,tRNA|Uncharacterized,0
C4_00910C_A,,ORF|Uncharacterized,7
C4_00920C_A,,ORF|Uncharacterized,9
C4_00930W_A,tG(GCC)4,tRNA|Uncharacterized,0
C4_00940W_A,,ORF|Uncharacterized,8
C4_00950C_A,,ORF|Uncharacterized,8
C4_00960W_A,PTC8,ORF|Verified,11
C4_00970C_A,MDN1,ORF|Uncharacterized,5
C4_00980C_A,MRV1,ORF|Uncharacterized,11
C4_00990W_A,,ORF|Uncharacterized,20
C4_01000C_A,PGA57,ORF|Uncharacterized,12
C4_01010C_A,DAG7,ORF|Verified,10
C4_01020C_A,,ORF|Uncharacterized,9
C4_01030W_A,,ORF|Dubious,10
C4_01040C_A,,long_terminal_repeat,2
C4_01050C_A,RPL40B,ORF|Uncharacterized,0
C4_01060W_A,MLP1,ORF|Uncharacterized,5
C4_01070W_A,HGT17,ORF|Uncharacterized,23
C4_01080W_A,RAT1,ORF|Verified,1
C4_01090C_A,,ORF|Verified,21
C4_01100C_A,AGP2,ORF|Uncharacterized,18
C4_01110W_A,tD(GUC)6,tRNA|Uncharacterized,3
C4_01120C_A,,ORF|Uncharacterized,3
C4_01130C_A,,ORF|Uncharacterized,1
C4_01140C_A,,ORF|Uncharacterized,13
C4_01150W_A,ASK1,ORF|Uncharacterized,6
C4_01160W_A,CRD2,ORF|Verified,2
C4_01170C_A,BMT9,ORF|Uncharacterized,18
C4_01180W_A,,ORF|Dubious,10
C4_01190W_A,CAS5,ORF|Verified,4
C4_01200C_A,AAT22,ORF|Uncharacterized,6
C4_01210C_A,tS(UGA)3,tRNA|Uncharacterized,3
C4_01220C_A,,ORF|Uncharacterized,16
C4_01230C_A,,ORF|Uncharacterized,4
C4_01240C_A,,ORF|Uncharacterized,2
C4_01250W_A,NAT4,ORF|Verified,5
C4_01260W_A,RLM1,ORF|Verified,14
C4_01270W_A,RPS6A,ORF|Verified,0
C4_01280C_A,,ORF|Uncharacterized,0
C4_01290W_A,,ORF|Uncharacterized,11
C4_01300W_A,,ORF|Uncharacterized,11
C4_01310W_A,,ORF|Uncharacterized,15
C4_01320C_A,OPT6,ORF|Verified,39
C4_01330W_A,,ORF|Dubious,2
C4_01340W_A,,ORF|Uncharacterized,6
C4_01350W_A,,ORF|Dubious,3
C4_01360W_A,PGA53,ORF|Verified,8
C4_01370W_A,ILV6,ORF|Uncharacterized,4
C4_01380W_A,ZCF27,ORF|Verified,21
C4_01390W_A,HAP3,ORF|Uncharacterized,10
C4_01400W_A,UEC1,ORF|Verified,5
C4_01410W_A,BEM1,ORF|Verified,4
C4_01420W_A,,ORF|Uncharacterized,53
C4_01430C_A,,ORF|Uncharacterized,12
C4_01440W_A,NMT1,ORF|Verified,1
C4_01450W_A,PWP1,ORF|Uncharacterized,5
C4_01460C_A,,ORF|Uncharacterized,12
C4_01470W_A,,ORF|Uncharacterized,21
C4_01480C_A,,ORF|Dubious,10
C4_01490W_A,NIP1,ORF|Verified,2
C4_01500W_A,,ORF|Uncharacterized,10
C4_01510W_A,,ORF|Uncharacterized,7
C4_01520C_A,RPL20B,ORF|Alternatively spliced|Verified,0
C4_01530C_A,ERG251,ORF|Verified,6
C4_01540C_A,,long_terminal_repeat,6
C4_01550C_A,CPA1,ORF|Uncharacterized,4
C4_01560C_A,,ORF|Uncharacterized,21
C4_01570C_A,,snoRNA|Uncharacterized,0
C4_01580C_A,,snoRNA|Uncharacterized,0
C4_01590C_A,,snoRNA|Uncharacterized,4
C4_01600C_A,,snoRNA|Uncharacterized,1
C4_01610C_A,,snoRNA|Uncharacterized,0
C4_01620C_A,,snoRNA|Uncharacterized,0
C4_01630C_A,,snoRNA|Uncharacterized,0
C4_01640C_A,,snoRNA|Uncharacterized,1
C4_01650C_A,,ORF|Verified,7
C4_01660W_A,,ORF|Uncharacterized,13
C4_01670C_A,,ORF|Uncharacterized,0
C4_01680W_A,TOA2,ORF|Uncharacterized,1
C4_01690C_A,HRT2,ORF|Uncharacterized,16
C4_01700C_A,NHP6A,ORF|Verified,0
C4_01710C_A,,ORF|Uncharacterized,1
C4_01720C_A,,ORF|Uncharacterized,1
C4_01730C_A,,ORF|Uncharacterized,14
C4_01740W_A,TIM12,ORF|Uncharacterized,2
C4_01750C_A,FBA1,ORF|Verified,1
C4_01760W_A,,ORF|Uncharacterized,2
C4_01770W_A,POL30,ORF|Verified,0
C4_01780C_A,,ORF|Uncharacterized,6
C4_01790W_A,,ORF|Uncharacterized,11
C4_01800W_A,,ORF|Uncharacterized,12
C4_01810C_A,,long_terminal_repeat,13
C4_01820C_A,,ORF|Uncharacterized,9
C4_01830C_A,,ORF|Uncharacterized,18
C4_01840C_A,,ORF|Uncharacterized,9
C4_01850C_A,PDC12,ORF|Uncharacterized,20
C4_01860C_A,,ORF|Uncharacterized,10
C4_01870C_A,ERG8,ORF|Uncharacterized,0
C4_01880W_A,TYR1,ORF|Uncharacterized,1
C4_01890C_A,ARL1,ORF|Verified,3
C4_01900C_A,MDH1-1,ORF|Uncharacterized,2
C4_01910W_A,,ORF|Uncharacterized,1
C4_01920W_A,DPM3,ORF|Verified,0
C4_01930C_A,,ORF|Uncharacterized,5
C4_01940W_A,PHO89,ORF|Uncharacterized,20
C4_01950W_A,,ORF|Uncharacterized,7
C4_01960C_A,,ORF|Uncharacterized,10
C4_01970W_A,,ORF|Uncharacterized,14
C4_01980C_A,CLC1,ORF|Uncharacterized,0
C4_01990W_A,,ORF|Uncharacterized,0
C4_02000C_A,RGA2,ORF|Verified,20
C4_02010C_A,HSX11,ORF|Verified,10
C4_02020W_A,CAT2,ORF|Verified,10
C4_02030W_A,RFX2,ORF|Verified,18
C4_02040W_A,,ORF|Uncharacterized,12
C4_02050W_A,HGH1,ORF|Uncharacterized,6
C4_02060C_A,TFG1,ORF|Verified,5
C4_02070W_A,PHO114,ORF|Verified,17
C4_02080W_A,,ORF|Uncharacterized,15
C4_02090C_A,,ORF|Uncharacterized,0
C4_02100C_A,GPI14,ORF|Verified,1
C4_02110W_A,,ORF|Uncharacterized,7
C4_02120W_A,ERV29,ORF|Verified,12
C4_02130W_A,CYT2,ORF|Uncharacterized,6
C4_02140C_A,TIM10,ORF|Uncharacterized,0
C4_02150C_A,,ORF|Uncharacterized,54
C4_02160C_A,,ORF|Uncharacterized,19
C4_02170C_A,,ORF|Uncharacterized,17
C4_02180C_A,ZCF26,ORF|Uncharacterized,24
C4_02190C_A,,ORF|Uncharacterized,15
C4_02200C_A,,ORF|Uncharacterized,5
C4_02210W_A,,ORF|Uncharacterized,15
C4_02220C_A,ZCF25,ORF|Uncharacterized,28
C4_02230C_A,,ORF|Verified,5
C4_02240C_A,,ORF|Uncharacterized,5
C4_02250C_A,BGL2,ORF|Verified,6
C4_02260C_A,,ORF|Verified,12
C4_02270C_A,BFR1,ORF|Uncharacterized,5
C4_02280W_A,IDI1,ORF|Uncharacterized,1
C4_02290W_A,LAB5,ORF|Uncharacterized,3
C4_02300W_A,HOS3,ORF|Uncharacterized,17
C4_02310W_A,BEM3,ORF|Verified,27
C4_02320C_A,SOD1,ORF|Verified,0
C4_02330C_A,,ORF|Uncharacterized,2
C4_02340W_A,,ORF|Uncharacterized,4
C4_02350C_A,,long_terminal_repeat,7
C4_02360W_A,AMS1,ORF|Uncharacterized,19
C4_02370C_A,PGA59,ORF|Verified,0
C4_02380W_A,,ORF|Dubious,0
C4_02390W_A,PGA62,ORF|Verified,7
C4_02400C_A,,ORF|Uncharacterized,4
C4_02410C_A,AHP1,ORF|Verified,4
C4_02420C_A,,ORF|Verified,0
C4_02430W_A,,ORF|Verified,4
C4_02440C_A,PGA38,ORF|Uncharacterized,13
C4_02450W_A,,ORF|Uncharacterized,11
C4_02460W_A,,ORF|Uncharacterized,1
C4_02470C_A,,ORF|Uncharacterized,0
C4_02480C_A,TIM13,ORF|Uncharacterized,5
C4_02490W_A,ZCF15,ORF|Uncharacterized,25
C4_02500C_A,ADR1,ORF|Verified,16
C4_02510W_A,,ORF|Uncharacterized,10
C4_02520C_A,,ORF|Uncharacterized,7
C4_02530W_A,ARG83,ORF|Verified,15
C4_02540W_A,RGT1,ORF|Verified,25
C4_02550C_A,EMP70,ORF|Uncharacterized,16
C4_02560C_A,UME7,ORF|Uncharacterized,18
C4_02570C_A,,ORF|Uncharacterized,3
C4_02580W_A,,ORF|Uncharacterized,0
C4_02590C_A,,ORF|Uncharacterized,26
C4_02600C_A,,ORF|Uncharacterized,11
C4_02610C_A,SUL2,ORF|Uncharacterized,21
C4_02620C_A,,ORF|Uncharacterized,18
C4_02630C_A,HFL2,ORF|Uncharacterized,2
C4_02640C_A,SEN2,ORF|Verified,3
C4_02650C_A,,snoRNA|Uncharacterized,0
C4_02660W_A,,ORF|Uncharacterized,11
C4_02670W_A,,ORF|Uncharacterized,16
C4_02680C_A,,ORF|Uncharacterized,0
C4_02690W_A,,ORF|Uncharacterized,2
C4_02700W_A,,ORF|Uncharacterized,12
C4_02710C_A,GRX3,ORF|Uncharacterized,0
C4_02720C_A,,ORF|Uncharacterized,13
C4_02730C_A,,ORF|Dubious,6
C4_02740W_A,,ORF|Uncharacterized,6
C4_02750W_A,HIT1,ORF|Uncharacterized,1
C4_02760C_A,CGR1,ORF|Verified,7
C4_02770C_A,,ORF|Uncharacterized,4
C4_02780W_A,,ORF|Uncharacterized,2
C4_02790C_A,SAS10,ORF|Verified,0
C4_02800W_A,RPC53,ORF|Uncharacterized,0
C4_02810C_A,,long_terminal_repeat,18
C4_02820W_A,,ORF|Uncharacterized,53
C4_02830C_A,HCA4,ORF|Uncharacterized,4
C4_02840C_A,MED20,ORF|Verified,4
C4_02850W_A,,ORF|Uncharacterized,18
C4_02860W_A,,ORF|Uncharacterized,0
C4_02870C_A,ZUO1,ORF|Uncharacterized,3
C4_02880C_A,,ORF|Uncharacterized,1
C4_02890C_A,QCR9,ORF|Verified,2
C4_02900C_A,CRH11,ORF|Verified,20
C4_02910W_A,,ORF|Dubious,18
C4_02920W_A,,ORF|Uncharacterized,19
C4_02930W_A,,ORF|Uncharacterized,8
C4_02940W_A,ABP1,ORF|Verified,23
C4_02950C_A,,ORF|Uncharacterized,7
C4_02960W_A,,ORF|Uncharacterized,60
C4_02970C_A,UBR1,ORF|Verified,50
C4_02980W_A,TYS1,ORF|Uncharacterized,1
C4_02990C_A,GST2,ORF|Verified,8
C4_03000C_A,,ORF|Uncharacterized,10
C4_03010W_A,tT(UGU)1,tRNA|Uncharacterized,0
C4_03020W_A,,ORF|Uncharacterized,2
C4_03030C_A,NAN1,ORF|Verified,0
C4_03040W_A,,ORF|Uncharacterized,0
C4_03050C_A,,ORF|Uncharacterized,21
C4_03060W_A,,long_terminal_repeat,2
C4_03070W_A,PGA54,ORF|Uncharacterized,9
C4_03080W_A,,ORF|Uncharacterized,13
C4_03090W_A,,ORF|Uncharacterized,1
C4_03100W_A,RBT7,ORF|Uncharacterized,18
C4_03110W_A,,ORF|Uncharacterized,49
C4_03120C_A,BUB1,ORF|Verified,16
C4_03130W_A,,ORF|Uncharacterized,3
C4_03140C_A,,ORF|Uncharacterized,6
C4_03150W_A,,ORF|Uncharacterized,3
C4_03160C_A,,ORF|Uncharacterized,15
C4_03170W_A,,ORF|Uncharacterized,1
C4_03180W_A,NCP1,ORF|Verified,0
C4_03190W_A,,ORF|Uncharacterized,14
C4_03200C_A,,ORF|Uncharacterized,1
C4_03210C_A,,retrotransposon,112
C4_03220C_A,,long_terminal_repeat,8
C4_03230C_A,,ORF|Uncharacterized|transposable element gene,75
C4_03240C_A,,blocked_reading_frame|transposable element gene,20
C4_03250C_A,RHD2,ORF|Uncharacterized|transposable element gene,12
C4_03260C_A,,long_terminal_repeat,7
C4_03270W_A,RPF1,ORF|Uncharacterized,0
C4_03280W_A,MSN5,ORF|Uncharacterized,16
C4_03290W_A,,ORF|Uncharacterized,22
C4_03300C_A,,ORF|Uncharacterized,2
C4_03310C_A,,ORF|Uncharacterized,5
C4_03320W_A,,ORF|Uncharacterized,8
C4_03330W_A,IPK1,ORF|Uncharacterized,0
C4_03340C_A,,ORF|Uncharacterized,7
C4_03350C_A,,ORF|Uncharacterized,12
C4_03360C_A,VTC4,ORF|Uncharacterized,11
C4_03370C_A,,ORF|Uncharacterized,9
C4_03380C_A,DAO2,ORF|Uncharacterized,8
C4_03390W_A,CSH3,ORF|Verified,2
C4_03400W_A,,ORF|Uncharacterized,1
C4_03410W_A,,ORF|Uncharacterized,0
C4_03420C_A,,ORF|Dubious,5
C4_03430W_A,MOH1,ORF|Uncharacterized,8
C4_03440C_A,DOT4,ORF|Verified,2
C4_03450C_A,JAB1,ORF|Verified,16
C4_03460C_A,,ORF|Uncharacterized,41
C4_03470C_A,ECE1,ORF|Verified,11
C4_03480C_A,,ORF|Uncharacterized,5
C4_03490C_A,,ORF|Uncharacterized,2
C4_03500C_A,,ORF|Uncharacterized,8
C4_03510C_A,HWP2,ORF|Verified,26
C4_03520C_A,RBT1,ORF|Verified,31
C4_03530W_A,,ORF|Uncharacterized,17
C4_03540C_A,ECM38,ORF|Uncharacterized,39
C4_03550W_A,RAD2,ORF|Verified,37
C4_03560W_A,,ORF|Uncharacterized,24
C4_03570W_A,HWP1,ORF|Verified,21
C4_03580W_A,,ORF|Uncharacterized,21
C4_03590C_A,OSH3,ORF|Verified,27
C4_03600C_A,,ORF|Uncharacterized,17
C4_03610C_A,tQ(UUG)1,tRNA|Uncharacterized,5
C4_03620C_A,CDR3,ORF|Verified,19
C4_03630C_A,tG(GCC)2,tRNA|Uncharacterized,3
C4_03640C_A,tD(GUC)4,tRNA|Uncharacterized,3
C4_03650W_A,tD(GUC)3,tRNA|Uncharacterized,3
C4_03660W_A,tD(GUC)2,tRNA|Uncharacterized,1
C4_03670W_A,SPO75,ORF|Uncharacterized,33
C4_03680C_A,,ORF|Uncharacterized,13
C4_03690C_A,,ORF|Uncharacterized,11
C4_03700W_A,,ORF|Uncharacterized,25
C4_03710C_A,,ORF|Uncharacterized,16
C4_03720C_A,,ORF|Uncharacterized,21
C4_03730C_A,,ORF|Uncharacterized,3
C4_03740W_A,,ORF|Uncharacterized,1
C4_03750C_A,,ORF|Uncharacterized,9
C4_03760W_A,,ORF|Uncharacterized,7
C4_03770W_A,,ORF|Uncharacterized,6
C4_03780C_A,,ORF|Verified,12
C4_03790W_A,RPN6,ORF|Uncharacterized,5
C4_03800C_A,NUP84,ORF|Uncharacterized,32
C4_03810W_A,,ORF|Uncharacterized,24
C4_03820C_A,HRQ2,ORF|Uncharacterized,27
C4_03830W_A,,ORF|Uncharacterized,54
C4_03840C_A,RRP42,ORF|Uncharacterized,0
C4_03850W_A,,ORF|Uncharacterized,9
C4_03860C_A,,ORF|Uncharacterized,17
C4_03870C_A,,ORF|Uncharacterized,12
C4_03880W_A,,ORF|Uncharacterized,5
C4_03890W_A,PTP2,ORF|Verified,30
C4_03900C_A,RAM1,ORF|Uncharacterized,10
C4_03910W_A,FGR28,ORF|Verified,32
C4_03920W_A,,ORF|Uncharacterized,20
C4_03930C_A,,ORF|Uncharacterized,0
C4_03940C_A,PYC2,ORF|Uncharacterized,26
C4_03950C_A,,ORF|Uncharacterized,5
C4_03960W_A,,ORF|Uncharacterized,3
C4_03970W_A,,ORF|Dubious,11
C4_03980W_A,,repeat_region,9
C4_03990C_A,,ORF|Uncharacterized,6
C4_04000W_A,MET4,ORF|Verified,17
C4_04010W_A,,ORF|Uncharacterized,46
C4_04020C_A,,ORF|Uncharacterized,5
C4_04030W_A,JEN2,ORF|Verified,29
C4_04040W_A,,ORF|Uncharacterized,10
C4_04050C_A,RHD3,ORF|Verified,9
C4_04060W_A,,ORF|Dubious,7
C4_04070C_A,PGA30,ORF|Verified,17
C4_04080C_A,PGA31,ORF|Verified,20
C4_04090C_A,,ORF|Uncharacterized,4
C4_04100C_A,ECM1,ORF|Uncharacterized,1
C4_04110W_A,,ORF|Uncharacterized,1
C4_04120C_A,,ORF|Uncharacterized,2
C4_04130W_A,,ORF|Uncharacterized,8
C4_04140W_A,,ORF|Uncharacterized,15
C4_04150C_A,PDB1,ORF|Uncharacterized,2
C4_04160W_A,,ORF|Uncharacterized,23
C4_04170C_A,AXL2,ORF|Uncharacterized,20
C4_04180C_A,,ORF|Uncharacterized,0
C4_04190C_A,,ORF|Uncharacterized,33
C4_04200C_A,,ORF|Uncharacterized,8
C4_04210C_A,SOH1,ORF|Verified,1
C4_04220W_A,DUO1,ORF|Uncharacterized,3
C4_04230W_A,,ORF|Uncharacterized,25
C4_04240C_A,,ORF|Uncharacterized,22
C4_04250W_A,,ORF|Uncharacterized,38
C4_04260C_A,FZO1,ORF|Uncharacterized,3
C4_04270W_A,,ORF|Uncharacterized,10
C4_04280C_A,,ORF|Uncharacterized,17
C4_04290W_A,SEC15,ORF|Verified,10
C4_04300C_A,,ORF|Uncharacterized,10
C4_04310W_A,COX11,ORF|Verified,3
C4_04320W_A,FRE10,ORF|Verified,30
C4_04330C_A,,ORF|Uncharacterized,24
C4_04340C_A,YFH1,ORF|Verified,0
C4_04350W_A,,ORF|Uncharacterized,26
C4_04360W_A,,ORF|Uncharacterized,54
C4_04370C_A,VAC7,ORF|Verified,21
C4_04380C_A,,ORF|Uncharacterized,6
C4_04390W_A,,ORF|Uncharacterized,1
C4_04400C_A,,ORF|Uncharacterized,3
C4_04410C_A,LYS4,ORF|Verified,34
C4_04420W_A,FGR3,ORF|Verified,24
C4_04430W_A,MRP8,ORF|Uncharacterized,16
C4_04440W_A,,ORF|Uncharacterized,7
C4_04450C_A,ATG1,ORF|Uncharacterized,33
C4_04460C_A,,ORF|Uncharacterized,45
C4_04470W_A,SAP10,ORF|Verified,27
C4_04480C_A,EFB1,ORF|Verified,1
C4_04490C_A,,snoRNA|Uncharacterized,0
C4_04500C_A,,ORF|Uncharacterized,25
C4_04510W_A,,ORF|Uncharacterized,4
C4_04520W_A,,ORF|Uncharacterized,8
C4_04530C_A,PHR1,ORF|Verified,20
C4_04540C_A,,ORF|Dubious,21
C4_04550C_A,OMA1,ORF|Verified,13
C4_04560C_A,,ORF|Uncharacterized,12
C4_04570W_A,RCE1,ORF|Uncharacterized,14
C4_04580W_A,ZDS1,ORF|Uncharacterized,22
C4_04590W_A,SCS7,ORF|Verified,14
